Herod Archelaus;Other;Unknown;-23;Male;POLITICIAN
Terry Crews;Flint;UNITED STATES;1968;Male;ACTOR
Danica Patrick;Beloit;UNITED STATES;1982;Female;RACECAR DRIVER
Mark van Bommel;Maasbracht;Netherlands;1977;Male;SOCCER PLAYER
Michelle Monaghan;Winthrop;UNITED STATES;1976;Female;ACTOR
Sebastián Piñera;Santiago;CHILE;1949;Male;POLITICIAN
John E. Walker;United Kingdom;United Kingdom;1941;Male;CHEMIST
Kurt Russell;Springfield;UNITED STATES;1951;Male;ACTOR
Raymond Davis Jr.;Washington, D.C.;United States;1914;Male;CHEMIST
Tomáš Berdych;Valašské Meziříčí;CZECH REPUBLIC;1985;Male;TENNIS PLAYER
Lúcio;Brasilia;BRAZIL;1978;Male;SOCCER PLAYER
Assia Djebar;Cherchell;ALGERIA;1936;Female;WRITER
Stanisław Konarski;Żarczyce Duże;Poland;1700;Male;WRITER
Artur Boruc;Siedlce;Poland;1980;Male;SOCCER PLAYER
Jonny Buckland;London;UNITED KINGDOM;1977;Male;MUSICIAN
Zoltán Gera;Pécs;HUNGARY;1979;Male;SOCCER PLAYER
Vasily Perov;Tobolsk;Russia;1833;Male;PAINTER
Nikolay Davydenko;Sievierodonetsk;UKRAINE;1981;Male;TENNIS PLAYER
Theuderic IV;Other;Unknown;712;Male;POLITICIAN
Elisa Bonaparte;Ajaccio;FRANCE;1777;Female;POLITICIAN
Amenemhat II;Other;Unknown;-1950;Male;POLITICIAN
Senusret I;Other;Unknown;-2000;Male;POLITICIAN
Senusret III;Other;Unknown;-1900;Male;POLITICIAN
Boris Johnson;New York;UNITED STATES;1964;Male;POLITICIAN
Robert Sean Leonard;Westwood;UNITED STATES;1969;Male;ACTOR
Teispes of Anshan;Other;Unknown;-675;Male;POLITICIAN
Antonín Panenka;Prague;CZECH REPUBLIC;1948;Male;SOCCER PLAYER
Taylor Momsen;St. Louis;UNITED STATES;1993;Female;ACTOR
Dan Simmons;Peoria;UNITED STATES;1948;Male;WRITER
Taro Aso;Iizuka;JAPAN;1940;Male;POLITICIAN
King Scorpion;Other;Unknown;-3500;Male;POLITICIAN
Rogério Ceni;Pato Branco;BRAZIL;1973;Male;SOCCER PLAYER
Bogdan Lobonţ;Hunedoara;ROMANIA;1978;Male;SOCCER PLAYER
Niko Kranjčar;Zagreb;CROATIA;1984;Male;SOCCER PLAYER
Lukas Podolski;Gliwice;POLAND;1985;Male;SOCCER PLAYER
Dalip Singh;Dhirana;India;1972;Male;WRESTLER
Markus Rosenberg;Malmö Municipality;SWEDEN;1982;Male;SOCCER PLAYER
Will Champion;Southampton;UNITED KINGDOM;1978;Male;MUSICIAN
Jonas Björkman;Alvesta;SWEDEN;1972;Male;TENNIS PLAYER
Kevin Kurányi;Rio de Janeiro;Brazil;1982;Male;SOCCER PLAYER
Eleanor Roosevelt;New York;UNITED STATES;1884;Female;SOCIAL ACTIVIST
Kurt Lewin;Mogilno;POLAND;1890;Male;PSYCHOLOGIST
Felipe Calderón;Morelia;MEXICO;1962;Male;POLITICIAN
Alicia Silverstone;San Francisco-Bay Area;UNITED STATES;1976;Female;ACTOR
Richard F. Heck;Springfield;UNITED STATES;1931;Male;CHEMIST
Al-Ma'arri;Maarat Al-Numaan;Syria;973;Male;WRITER
AnnaSophia Robb;Denver;UNITED STATES;1993;Female;ACTOR
Russell Brand;Grays;UNITED KINGDOM;1975;Male;ACTOR
Gianni Rodari;Omegna;ITALY;1920;Male;JOURNALIST
Marco Di Vaio;Rome;ITALY;1976;Male;SOCCER PLAYER
László Sólyom;Pécs;HUNGARY;1942;Male;POLITICIAN
Linda Lovelace;New York;UNITED STATES;1949;Female;PORNOGRAPHIC ACTOR
Andrey Voznesensky;Moscow;Russia;1933;Male;WRITER
Hans Georg Dehmelt;Görlitz;Germany;1922;Male;PHYSICIST
Nanni Moretti;Bruneck;ITALY;1953;Male;FILM DIRECTOR
Alexandra Fyodorovna;Berlin;Germany;1798;Female;COMPANION
Cleopatra III of Egypt;Other;Egypt;-161;Female;POLITICIAN
Xi Jinping;Beijing;China;1953;Male;POLITICIAN
Ricardo Zamora;Barcelona;SPAIN;1901;Male;SOCCER PLAYER
Shyla Stylez;Armstrong;Canada;1982;Female;PORNOGRAPHIC ACTOR
Saad Hariri;Riyadh;SAUDI ARABIA;1970;Male;POLITICIAN
Tommy Robredo;Hostalric;SPAIN;1982;Male;TENNIS PLAYER
Joaquín Sánchez Rodríguez;El Puerto de Santa María;SPAIN;1981;Male;SOCCER PLAYER
Richard Pryor;Peoria;UNITED STATES;1940;Male;ACTOR
Benny Benassi;Milan;ITALY;1967;Male;MUSICIAN
Giovanni Gronchi;Pontedera;ITALY;1887;Male;POLITICIAN
Michael Dawson;Northallerton;UNITED KINGDOM;1983;Male;SOCCER PLAYER
Archduke Karl of Austria;Starnberg;GERMANY;1961;Male;POLITICIAN
Anna Maria Jopek;Warsaw;POLAND;1970;Female;SINGER
Marco Materazzi;Lecce;ITALY;1973;Male;SOCCER PLAYER
Robert Guérin;Other;France;1876;Male;BUSINESSPERSON
Stanley Rous;Mutford;United Kingdom;1895;Male;BUSINESSPERSON
Jarkko Nieminen;Masku;FINLAND;1981;Male;TENNIS PLAYER
Míchel Salgado;As Neves;Spain;1975;Male;SOCCER PLAYER
Lucie Šafářová;Czechoslovakia;Czech Republic;1987;Female;TENNIS PLAYER
Stanisław Moniuszko;Warsaw;Poland;1819;Male;COMPOSER
Michele Bachmann;Waterloo;UNITED STATES;1956;Female;POLITICIAN
Markus Merk;Kaiserslautern;Germany;1962;Male;REFEREE
Gerald Asamoah;Mampong;Ghana;1978;Male;SOCCER PLAYER
Betty Friedan;Peoria;UNITED STATES;1921;Female;WRITER
Émile Friant;Lorraine;France;1863;Female;PAINTER
Astyages;Ecbatana;Iran;-600;Male;POLITICIAN
Bella Akhmadulina;Moscow;Russia;1937;Female;WRITER
Vicente Rodríguez;Valencia;SPAIN;1981;Male;SOCCER PLAYER
Andrew I of Hungary;Other;Hungary;1013;Male;POLITICIAN
David Ferrer;Xàbia;SPAIN;1982;Male;TENNIS PLAYER
Mary Blair;McAlester;United States;1911;Female;ARTIST
Luca Toni;Pavullo nel Frignano;ITALY;1977;Male;SOCCER PLAYER
Jorge Valdano;Las Parejas;Argentina;1955;Male;COACH
Mike Epps;Indianapolis;UNITED STATES;1970;Male;ACTOR
Floyd Landis;Farmersville;United States;1975;Male;CYCLIST
Simone Simons;Hoensbroek;NETHERLANDS;1985;Female;SINGER
Boris Gelfand;Minsk;BELARUS;1968;Male;CHESSMASTER
Jesse Spencer;Melbourne;Australia;1979;Male;ACTOR
Channing Tatum;Cullman;UNITED STATES;1980;Male;ACTOR
Phil Spector;New York;UNITED STATES;1940;Male;PRODUCER
Radek Štěpánek;Karviná;CZECH REPUBLIC;1978;Male;TENNIS PLAYER
Chris Evans;Sudbury;UNITED STATES;1981;Male;ACTOR
Feliciano López;Province of Toledo;SPAIN;1981;Male;TENNIS PLAYER
Xavi;Terrassa;SPAIN;1980;Male;SOCCER PLAYER
Lena Headey;Hamilton;BERMUDA;1973;Female;ACTOR
Diego Ribas da Cunha;Ribeirão Preto;BRAZIL;1985;Male;SOCCER PLAYER
Rihanna;Saint Michael Parish;BARBADOS;1988;Female;SINGER
Ferenc Molnár;Budapest;HUNGARY;1878;Male;WRITER
Bastian Schweinsteiger;Kolbermoor;GERMANY;1984;Male;SOCCER PLAYER
Michael Rensing;Lingen;Germany;1984;Male;SOCCER PLAYER
Nicole Vaidišová;Nuremberg;Germany;1989;Female;TENNIS PLAYER
José Paolo Guerrero;Lima;PERU;1984;Male;SOCCER PLAYER
Natalie Wood;San Francisco-Bay Area;UNITED STATES;1938;Female;ACTOR
Sergey Stanishev;Kherson;UKRAINE;1966;Male;POLITICIAN
Per Mertesacker;Hanover;GERMANY;1984;Male;SOCCER PLAYER
William Standish Knowles;Taunton;UNITED STATES;1917;Male;CHEMIST
Anna Popplewell;London;UNITED KINGDOM;1988;Female;ACTOR
Arne Friedrich;Bad Oeynhausen;Germany;1979;Male;SOCCER PLAYER
Deron Williams;Parkersburg;UNITED STATES;1984;Male;BASKETBALL PLAYER
Júlio Baptista;São Paulo;BRAZIL;1981;Male;SOCCER PLAYER
Wentworth Miller;Chipping Norton;UNITED KINGDOM;1972;Male;ACTOR
Chris Hoy;Edinburgh;UNITED KINGDOM;1976;Male;ATHLETE
Malam Bacai Sanhá;Quinara Region;GUINEA-BISSAU;1947;Male;POLITICIAN
Alcmaeon of Croton;Other;Unknown;-510;Male;PHILOSOPHER
Bilal ibn Ribah;Mecca;SAUDI ARABIA;580;Male;RELIGIOUS FIGURE
Bobby Zamora;Barking;UNITED KINGDOM;1981;Male;SOCCER PLAYER
Darren Bent;Tooting;United Kingdom;1984;Male;SOCCER PLAYER
Robert McNamara;San Francisco-Bay Area;UNITED STATES;1916;Male;BUSINESSPERSON
Mark González;Durban;SOUTH AFRICA;1984;Male;SOCCER PLAYER
Maciej Żurawski;Poznań;Poland;1976;Male;SOCCER PLAYER
Carla Gugino;Sarasota;UNITED STATES;1971;Female;ACTOR
Lionel Messi;Rosario;ARGENTINA;1987;Male;SOCCER PLAYER
Daniel Brühl;Barcelona;SPAIN;1978;Male;ACTOR
K'naan;Mogadishu;SOMALIA;1978;Male;MUSICIAN
Maria Kirilenko;Moscow;Russia;1987;Female;TENNIS PLAYER
Manuel Fernandes;Lisbon;PORTUGAL;1986;Male;SOCCER PLAYER
Andreas Ottl;Munich;Germany;1985;Male;SOCCER PLAYER
Levon Aronian;Yerevan;Armenia;1982;Male;CHESSMASTER
Mike Mizanin;Parma;United States;1980;Male;WRESTLER
Carlos Salcido;Poncitlán;Mexico;1980;Male;SOCCER PLAYER
Khaba;Other;Unknown;-2650;Male;POLITICIAN
Philipp Lahm;Munich;GERMANY;1983;Male;SOCCER PLAYER
José Manuel Reina Páez;Madrid;SPAIN;1982;Male;SOCCER PLAYER
Ne-Yo;Camden;UNITED STATES;1982;Male;SINGER
Angela Gossow;Cologne;Germany;1974;Female;SINGER
Bear Grylls;Isle of Wight;UNITED KINGDOM;1974;Male;PRESENTER
Guy III of Spoleto;Other;Unknown;850;Male;POLITICIAN
Bernard L. Madoff;New York;UNITED STATES;1938;Male;BUSINESSPERSON
Michaël Llodra;Paris;FRANCE;1980;Male;TENNIS PLAYER
apl.de.ap;Angeles City;Philippines;1974;Male;SINGER
Nicholas Hoult;Wokingham;UNITED KINGDOM;1989;Male;ACTOR
Ashley Tisdale;West Deal;United States;1985;Female;ACTOR
Pippin the Younger;Liege;Belgium;714;Male;POLITICIAN
Cesare Prandelli;Orzinuovi;ITALY;1957;Male;COACH
Fouad Siniora;Sidon;LEBANON;1943;Male;POLITICIAN
Raneb;Other;Unknown;-2850;Male;POLITICIAN
Weneg;Other;Unknown;-2700;Male;POLITICIAN
Monica Vitti;Rome;ITALY;1931;Female;ACTOR
Tiziano Ferro;Latina;ITALY;1980;Male;SINGER
Paul Tibbets;Quincy;United States;1915;Male;MILITARY PERSONNEL
Mohamed Sissoko;Mont-Saint-Aignan;FRANCE;1985;Male;SOCCER PLAYER
Scarlett Johansson;New York;UNITED STATES;1984;Female;ACTOR
Kenneth G. Wilson;Boston;UNITED STATES;1936;Male;PHYSICIST
Robert Coleman Richardson;Washington, D.C.;United States;1937;Male;PHYSICIST
Zemfira;Ufa;Russia;1976;Female;SINGER
Parmigianino;Parma;Italy;1503;Male;PAINTER
Patricia Kaas;Forbach;France;1966;Female;SINGER
Alejandro Valverde;Region of Murcia;SPAIN;1980;Male;CYCLIST
Niamh Kavanagh;Dublin;Ireland;1968;Female;SINGER
Andre Iguodala;Springfield;UNITED STATES;1984;Male;BASKETBALL PLAYER
Daniel Van Buyten;Chimay;BELGIUM;1978;Male;SOCCER PLAYER
Anatoliy Tymoschuk;Lutsk;UKRAINE;1979;Male;SOCCER PLAYER
Ágnes Szávay;Kiskunhalas;HUNGARY;1988;Female;TENNIS PLAYER
Margarita of Austria;Graz;Austria;1584;Female;COMPANION
Hidayet Türkoğlu;Gaziosmanpaşa;TURKEY;1979;Male;BASKETBALL PLAYER
Andreas Köpke;Kiel;Germany;1962;Male;COACH
Piotr Trochowski;Tczew;POLAND;1984;Male;SOCCER PLAYER
Craig Gordon;Edinburgh;UNITED KINGDOM;1982;Male;SOCCER PLAYER
Kajsa Bergqvist;Sollentuna Municipality;Sweden;1976;Female;ATHLETE
Salvatore Adamo;Comiso;ITALY;1943;Male;SINGER
Bert van Marwijk;Deventer;NETHERLANDS;1952;Male;COACH
Liev Schreiber;San Francisco-Bay Area;UNITED STATES;1967;Male;ACTOR
Ryszard Kaczorowski;Białystok;POLAND;1919;Male;POLITICIAN
Alex Pettyfer;Stevenage;UNITED KINGDOM;1990;Male;ACTOR
Benedict Cumberbatch;Hammersmith;UNITED KINGDOM;1976;Male;ACTOR
Caroline Wozniacki;Odense;DENMARK;1990;Female;TENNIS PLAYER
Robert Doornbos;Rotterdam;NETHERLANDS;1981;Male;RACECAR DRIVER
Henry Cavill;Saint Saviour;JERSEY;1983;Male;ACTOR
David Duchovny;New York;UNITED STATES;1960;Male;ACTOR
Marion Bartoli;Le Puy-en-Velay;FRANCE;1984;Female;TENNIS PLAYER
Geena Davis;Wareham;UNITED STATES;1956;Female;ACTOR
Ben Foster;Royal Leamington Spa;UNITED KINGDOM;1983;Male;SOCCER PLAYER
Anna Netrebko;Krasnodar;Russia;1971;Female;SINGER
Bob Sinclar;Bois-Colombes;France;1969;Male;MUSICIAN
Dejan Stanković;Belgrade;SERBIA;1978;Male;SOCCER PLAYER
Dragan Stojković;Niš;SERBIA;1965;Male;COACH
Hans-Jörg Butt;Oldenburg;Germany;1974;Male;SOCCER PLAYER
Béla II of Hungary;Other;Hungary;1108;Male;NOBLEMAN
Christoph Metzelder;Haltern am See;GERMANY;1980;Male;SOCCER PLAYER
Clemens Fritz;Erfurt;Germany;1980;Male;SOCCER PLAYER
Oliver Stone;New York;UNITED STATES;1946;Male;FILM DIRECTOR
Dragan Džajić;Ub;Serbia;1946;Male;SOCCER PLAYER
Vicente Del Bosque;Salamanca;SPAIN;1950;Male;COACH
Oguchi Onyewu;Washington, D.C.;United States;1982;Male;SOCCER PLAYER
Daniella Monet;Raleigh;UNITED STATES;1989;Female;ACTOR
Kim Kyu-sik;Dongnae-gu;South Korea;1881;Male;POLITICIAN
John Aloisi;Adelaide;AUSTRALIA;1976;Male;SOCCER PLAYER
Tom Huddlestone;Nottingham;UNITED KINGDOM;1986;Male;SOCCER PLAYER
Manuel Zelaya;Catacamas;HONDURAS;1952;Male;POLITICIAN
Pina Bausch;Solingen;Germany;1940;Female;DANCER
Johnny Galecki;Bree;Belgium;1975;Male;ACTOR
Khalid Boulahrouz;Maassluis;NETHERLANDS;1981;Male;SOCCER PLAYER
Thiago Motta;São Bernardo do Campo;BRAZIL;1982;Male;SOCCER PLAYER
Ellen Page;Halifax;CANADA;1987;Female;ACTOR
Maya Plisetskaya;Moscow;Russia;1925;Female;DANCER
Mary Elizabeth Winstead;Rocky Mount;UNITED STATES;1984;Female;ACTOR
Joey Jordison;Des Moines;UNITED STATES;1975;Male;MUSICIAN
Dimitris Salpigidis;Thessaloniki;Greece;1981;Male;SOCCER PLAYER
Lassana Diarra;Paris;FRANCE;1985;Male;SOCCER PLAYER
John Bosco;Castelnuovo Don Bosco;Italy;1815;Male;RELIGIOUS FIGURE
Ban Ki-moon;Eumseong County;South Korea;1944;Male;DIPLOMAT
Anton Ferdinand;Peckham;United Kingdom;1985;Male;SOCCER PLAYER
Werner Mölders;Gelsenkirchen;GERMANY;1913;Male;MILITARY PERSONNEL
Gabriel Lippmann;Bonnevoie;Luxembourg;1845;Male;PHYSICIST
Park Geun-hye;Daegu;South Korea;1952;Female;POLITICIAN
Arash;Tehran;Iran;1977;Male;SINGER
Vito Mannone;Desio;ITALY;1988;Male;SOCCER PLAYER
Michael Essien;Accra;GHANA;1982;Male;SOCCER PLAYER
Leighton Baines;Kirkby;UNITED KINGDOM;1984;Male;SOCCER PLAYER
Harald II of Denmark;Other;Unknown;980;Male;NOBLEMAN
Salva Kiir Mayardit;Bahr el Ghazal;South Sudan;1951;Male;POLITICIAN
Mads Mikkelsen;Østerbro;DENMARK;1965;Male;ACTOR
Massimo Moratti;Bosco Chiesanuova;Italy;1945;Male;BUSINESSPERSON
David Pizarro;Valparaíso;CHILE;1979;Male;SOCCER PLAYER
Adolf Dassler;Herzogenaurach;Germany;1900;Male;BUSINESSPERSON
Alexander Grin;Slobodskoy;Russia;1880;Male;WRITER
Mohamed Nasheed;Malé;MALDIVES;1967;Male;POLITICIAN
Sunita Williams;Euclid;United States;1965;Female;ASTRONAUT
Moon Geun Young;Gwangju;South Korea;1987;Female;MODEL
Isadora Duncan;San Francisco-Bay Area;United States;1877;Female;DANCER
Arda Turan;Fatih;TURKEY;1987;Male;SOCCER PLAYER
Esteban Cambiasso;Buenos Aires;ARGENTINA;1980;Male;SOCCER PLAYER
Lucio Dalla;Bologna;ITALY;1943;Male;MUSICIAN
Dian Fossey;San Francisco-Bay Area;UNITED STATES;1932;Female;BIOLOGIST
Tero Pitkämäki;Ilmajoki;FINLAND;1982;Male;ATHLETE
Mohamed Hussein Tantawi;Cairo;EGYPT;1935;Male;POLITICIAN
Manolo Escobar;El Ejido;SPAIN;1931;Male;SINGER
Roy Hodgson;Croydon;UNITED KINGDOM;1947;Male;COACH
Rubén De la Red;Móstoles;SPAIN;1985;Male;SOCCER PLAYER
Josep Guardiola;Catalonia;Spain;1971;Male;COACH
Michael IX Palaiologos;Istanbul;Turkey;1277;Male;POLITICIAN
Frédéric Kanouté;Sainte-Foy-lès-Lyon;France;1977;Male;SOCCER PLAYER
Roberto Soldado;Valencia;SPAIN;1985;Male;SOCCER PLAYER
Jerry Brown;San Francisco-Bay Area;UNITED STATES;1938;Male;POLITICIAN
Diego Lugano;Canelones;URUGUAY;1980;Male;SOCCER PLAYER
Pascal Chimbonda;Les Abymes;France;1979;Male;SOCCER PLAYER
Tirunesh Dibaba;Bekoji;ETHIOPIA;1985;Female;ATHLETE
Adela Noriega;Mexico City;MEXICO;1969;Female;ACTOR
Annie Girardot;Paris;FRANCE;1931;Female;ACTOR
Aaron Lennon;Leeds;United Kingdom;1987;Male;SOCCER PLAYER
Paul Flory;Sterling;UNITED STATES;1910;Male;CHEMIST
Sergio Ramos García;Seville;Spain;1986;Male;SOCCER PLAYER
Martin Demichelis;Justiniano Posse;ARGENTINA;1980;Male;SOCCER PLAYER
Alexandre Song;Douala;CAMEROON;1987;Male;SOCCER PLAYER
Justin Long;Fairfield;UNITED STATES;1978;Male;ACTOR
Andrés Iniesta;Fuentealbilla;SPAIN;1984;Male;SOCCER PLAYER
Vedad Ibišević;Vlasenica;BOSNIA AND HERZEGOVINA;1984;Male;SOCCER PLAYER
Timo Hildebrand;Worms;Germany;1979;Male;SOCCER PLAYER
Samantha Stosur;Brisbane;AUSTRALIA;1984;Female;TENNIS PLAYER
Francesca Schiavone;Milan;ITALY;1980;Female;TENNIS PLAYER
Juan Silveira dos Santos;Rio de Janeiro;BRAZIL;1979;Male;SOCCER PLAYER
Ken Anderson;Wisconsin Rapids;United States;1976;Male;WRESTLER
Adewale Akinnuoye-Agbaje;Islington;UNITED KINGDOM;1967;Male;ACTOR
Gordon Moore;San Francisco-Bay Area;UNITED STATES;1929;Male;BUSINESSPERSON
Mario Yepes;Cali;COLOMBIA;1976;Male;SOCCER PLAYER
William Kvist;Odder;DENMARK;1985;Male;SOCCER PLAYER
Michael Carrick;Wallsend;UNITED KINGDOM;1981;Male;SOCCER PLAYER
Stéphane Lambiel;Martigny;SWITZERLAND;1985;Male;SKATER
Michael the Brave;Drăgoeşti;Romania;1558;Male;POLITICIAN
Rob Schneider;San Francisco-Bay Area;UNITED STATES;1963;Male;ACTOR
Matt Sydal;St. Louis;UNITED STATES;1983;Male;WRESTLER
Anabel Medina Garrigues;Torrent;SPAIN;1982;Female;TENNIS PLAYER
Gisela Dulko;Buenos Aires;Argentina;1985;Female;TENNIS PLAYER
Dominic Purcell;Wallasey;UNITED KINGDOM;1970;Male;ACTOR
Kasper Schmeichel;Copenhagen;DENMARK;1986;Male;SOCCER PLAYER
Joaquín Rodrigo;Sagunto;SPAIN;1901;Male;COMPOSER
Utagawa Hiroshige;Tokyo;Japan;1797;Male;ARTIST
Stanislas Wawrinka;Lausanne;SWITZERLAND;1985;Male;TENNIS PLAYER
Álvaro Arbeloa Coca;Salamanca;SPAIN;1983;Male;SOCCER PLAYER
Anouk;The Hague;NETHERLANDS;1975;Female;SINGER
Tony Hibbert;Liverpool;UNITED KINGDOM;1981;Male;SOCCER PLAYER
Joe Hart;Shrewsbury;UNITED KINGDOM;1987;Male;SOCCER PLAYER
Hanna Schygulla;Chorzów;POLAND;1943;Female;ACTOR
Bernd Schuster;Augsburg;Germany;1959;Male;COACH
Virgilijus Alekna;Kupiškis;LITHUANIA;1972;Male;ATHLETE
Nigel Reo-Coker;Croydon;UNITED KINGDOM;1984;Male;SOCCER PLAYER
Mahamadou Diarra;Bamako;MALI;1981;Male;SOCCER PLAYER
Charlotte Nilsson;Hovmantorp;Sweden;1974;Female;SINGER
Javier Aguirre;Mexico City;MEXICO;1958;Male;COACH
Bronisław Komorowski;Oborniki Śląskie;POLAND;1952;Male;POLITICIAN
Steve McClaren;Fulford;UNITED KINGDOM;1961;Male;COACH
Yaya Touré;Bouaké;Ivory Coast;1983;Male;SOCCER PLAYER
Marion Cotillard;Paris;FRANCE;1975;Female;ACTOR
Anna Chakvetadze;Moscow;Russia;1987;Female;TENNIS PLAYER
Clyde Tombaugh;Streator;UNITED STATES;1906;Male;ASTRONOMER
Til Schweiger;Freiburg;Germany;1963;Male;ACTOR
Ani Lorak;Kitsman;UKRAINE;1978;Female;SINGER
Lucía Etxebarría;Valencia;SPAIN;1966;Female;WRITER
Florian Mayer;Bayreuth;Germany;1983;Male;TENNIS PLAYER
Gaël Monfils;Paris;FRANCE;1986;Male;TENNIS PLAYER
Olivia Wilde;New York;UNITED STATES;1984;Female;ACTOR
Cara Black;Harare;ZIMBABWE;1979;Female;TENNIS PLAYER
César Pelli;San Miguel de Tucumán ;Argentina;1926;Male;ARCHITECT
John Jay;New York;UNITED STATES;1745;Male;DIPLOMAT
Paul-Henri Mathieu;Strasbourg;FRANCE;1982;Male;TENNIS PLAYER
Anahí;Mexico City;MEXICO;1983;Female;SINGER
Željko Kalac;Sydney;AUSTRALIA;1972;Male;SOCCER PLAYER
Jennifer Carpenter;Louisville;UNITED STATES;1979;Female;ACTOR
Emina Jahović;Novi Pazar;Serbia;1982;Female;SINGER
Avraham Grant;Petah Tikva;Israel;1955;Male;COACH
Carlos Sastre;Madrid;Spain;1975;Male;CYCLIST
Emmanuel Adebayor;Lomé;TOGO;1984;Male;SOCCER PLAYER
Serhiy Rebrov;Horlivka;UKRAINE;1974;Male;SOCCER PLAYER
Luke Young;Harlow;UNITED KINGDOM;1979;Male;SOCCER PLAYER
Shahar Pe'er;Jerusalem;Israel;1987;Female;TENNIS PLAYER
Anedjib;Other;Unknown;-2950;Male;POLITICIAN
Hedwiges Maduro;Almere;NETHERLANDS;1985;Male;SOCCER PLAYER
Steven Pienaar;Johannesburg;SOUTH AFRICA;1982;Male;SOCCER PLAYER
Mathieu Debuchy;Fretin;France;1985;Male;SOCCER PLAYER
Didier Zokora;Abidjan;Ivory Coast;1980;Male;SOCCER PLAYER
Seydou Keita;Bamako;MALI;1980;Male;SOCCER PLAYER
Chris Brown;Tappahannock;UNITED STATES;1989;Male;SINGER
John Watts Young;San Francisco-Bay Area;UNITED STATES;1930;Male;ASTRONAUT
Tyson Gay;Lexington;UNITED STATES;1982;Male;ATHLETE
Goran Pandev;Strumica;Republic of Macedonia;1983;Male;SOCCER PLAYER
Shinzō Abe;Tokyo;JAPAN;1954;Male;POLITICIAN
Martine Aubry;Paris;FRANCE;1950;Female;POLITICIAN
Carlo Maderno;Capolago;SWITZERLAND;1556;Male;ARCHITECT
Carlos Marchena;Las Cabezas de San Juan;SPAIN;1979;Male;SOCCER PLAYER
Lars Jacobsen;Odense;DENMARK;1979;Male;SOCCER PLAYER
Ellen Johnson Sirleaf;Monrovia;LIBERIA;1938;Female;POLITICIAN
Zachary Levi;Lake Charles;UNITED STATES;1980;Male;ACTOR
Robert Knepper;Fremont;United States;1959;Male;ACTOR
Park Chu-Young;Daegu;South Korea;1985;Male;SOCCER PLAYER
Adam Johnson;Sunderland;UNITED KINGDOM;1987;Male;SOCCER PLAYER
Victoria Justice;Hollywood;UNITED STATES;1993;Female;ACTOR
Nihat Kahveci;Istanbul;TURKEY;1979;Male;SOCCER PLAYER
Joseph Yobo;Kano;Nigeria;1980;Male;SOCCER PLAYER
Kostas Katsouranis;Patras;Greece;1979;Male;SOCCER PLAYER
Géza II of Hungary;Tolna;Hungary;1130;Male;POLITICIAN
Gerd Kanter;Tallinn;ESTONIA;1979;Male;ATHLETE
Yukio Hatoyama;Bunkyō;JAPAN;1947;Male;POLITICIAN
Euzebiusz Smolarek;Łódź;Poland;1981;Male;SOCCER PLAYER
Agota Kristof;Csikvánd;HUNGARY;1935;Female;WRITER
Vera Farmiga;Clifton;United States;1973;Female;ACTOR
Leon Osman;Higher End;United Kingdom;1981;Male;SOCCER PLAYER
Enrique Peña Nieto;Atlacomulco;MEXICO;1966;Male;POLITICIAN
Víctor Valdés;L'Hospitalet de Llobregat;SPAIN;1982;Male;SOCCER PLAYER
Juliano Belletti;Cascavel;BRAZIL;1976;Male;SOCCER PLAYER
Maxi López;Buenos Aires;Argentina;1984;Male;SOCCER PLAYER
Edmílson Gomes;Taquaritinga;BRAZIL;1976;Male;SOCCER PLAYER
Simon Wiesenthal;Buchach;UKRAINE;1908;Male;SOCIAL ACTIVIST
Semerkhet;Other;Unknown;-3000;Male;POLITICIAN
Adolf Hitler;Braunau am Inn;AUSTRIA;1889;Male;POLITICIAN
Stephen Ireland;Cork;Ireland;1986;Male;SOCCER PLAYER
Andriy Voronin;Odessa;UKRAINE;1979;Male;SOCCER PLAYER
Gore Verbinski;Oak Ridge;UNITED STATES;1964;Male;FILM DIRECTOR
Ronald Reagan;Tampico;UNITED STATES;1911;Male;POLITICIAN
Marguerite de Navarre;Angoulême;France;1492;Female;WRITER
Adad-nirari I;Other;Unknown;-1300;Male;POLITICIAN
Marcelo Bielsa;Rosario;Argentina;1955;Male;COACH
Amaury Nolasco;Other;Puerto Rico;1970;Male;ACTOR
Luis Alvarez;San Francisco-Bay Area;UNITED STATES;1911;Male;PHYSICIST
Tomáš Sivok;Pelhřimov;CZECH REPUBLIC;1983;Male;SOCCER PLAYER
Ronald Golias;São Carlos;BRAZIL;1929;Male;COMEDIAN
Josh Radnor;Columbus;UNITED STATES;1974;Male;ACTOR
Saloninus;Other;Unknown;242;Male;POLITICIAN
Nicolás Almagro;Murcia;SPAIN;1985;Male;TENNIS PLAYER
T-Pain;Tallahassee;UNITED STATES;1985;Male;SINGER
Gary Cahill;Dronfield;UNITED KINGDOM;1985;Male;SOCCER PLAYER
Regina Spektor;Moscow;Russia;1980;Female;MUSICIAN
Geir Haarde;Reykjavik;ICELAND;1951;Male;POLITICIAN
Lucas Papademos;Athens;Greece;1947;Male;ECONOMIST
David Guetta;Paris;FRANCE;1967;Male;MUSICIAN
Nelson Haedo Valdez;Caaguazú District;Paraguay;1983;Male;SOCCER PLAYER
Giuseppe Favalli;Orzinuovi;ITALY;1972;Male;SOCCER PLAYER
Carlos Vela;Cancún;MEXICO;1989;Male;SOCCER PLAYER
Zack Snyder;Green Bay;United States;1966;Male;FILM DIRECTOR
